SHIPMENT_NUMBER,CARRIER_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST,on_time_estimation
SEZHUK-231218-275142,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NAAS,53.293393,-1.074008,53.213685,-6.678691,2023-12-21 06:00:00+00:00,2023-12-21 06:59:00+00:00,2023-12-22 05:25:00+00:00,2023-12-22 05:55:00+00:00,True
SEZHUK-231218-275145,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,MITCHELSTOWN,53.293393,-1.074008,52.276579,-8.258109,2023-12-20 04:00:00+00:00,2023-12-20 04:59:00+00:00,2023-12-22 05:55:00+00:00,2023-12-22 06:25:00+00:00,False
SEZHUK-231218-275146,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NAAS,53.293393,-1.074008,53.211667,-6.665973,2023-12-21 06:00:00+00:00,2023-12-21 06:59:00+00:00,2023-12-22 07:25:00+00:00,2023-12-22 07:55:00+00:00,False
SEZHUK-231218-275147,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,MITCHELSTOWN,53.293393,-1.074008,52.276579,-8.258109,2023-12-20 06:00:00+00:00,2023-12-20 06:59:00+00:00,2023-12-22 10:25:00+00:00,2023-12-22 10:55:00+00:00,True
SEZHUK-231218-275150,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,NN14 2WB,ASHBOURNE,52.451065,-0.822808,53.52341,-6.410445,2023-12-28 10:00:00+00:00,2023-12-28 10:30:00+00:00,2023-12-29 10:30:00+00:00,2023-12-29 11:00:00+00:00,True
SEZHUK-231218-275151,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,NN14 2WB,ASHBOURNE,52.451065,-0.822808,53.52341,-6.410445,2023-12-28 10:00:00+00:00,2023-12-28 10:30:00+00:00,2023-12-29 11:30:00+00:00,2023-12-29 12:00:00+00:00,True
SEZHUK-231218-275152,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NAAS,53.293393,-1.074008,53.213685,-6.678691,2023-12-22 06:00:00+00:00,2023-12-22 06:59:00+00:00,2023-12-27 05:25:00+00:00,2023-12-27 05:55:00+00:00,False
SEZHUK-231218-275159,CAUK000876,Tractor Unit,Curtain-Side 13.6M Trailer,LS24 9SD,BT26 6JJ,53.882244,-1.267537,54.474078,-6.104285,2023-12-19 13:00:00+00:00,2023-12-19 13:30:00+00:00,2023-12-21 07:30:00+00:00,2023-12-21 08:00:00+00:00,True
SEZHUK-231218-275173,CAUK000386,Tractor Unit,Curtain-Side 13.6M Trailer,CV2 2TA,EN2 6BP,52.430911,-1.429058,51.651471,-0.081837,2023-12-19 13:00:00+00:00,2023-12-19 14:00:00+00:00,2023-12-19 14:00:00+00:00,2023-12-19 15:00:00+00:00,False
SEZHUK-231218-275179,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,NN11 8NF,DUBLIN,52.273908,-1.184387,53.484476,-6.167981,2023-12-21 01:00:00+00:00,2023-12-21 01:30:00+00:00,2023-12-21 13:30:00+00:00,2023-12-21 14:00:00+00:00,False
SEZHUK-231218-275180,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,PE29 2XR,NP26 3TS,52.315672,-0.157664,51.571921,-2.862409,2023-12-19 15:00:00+00:00,2023-12-19 15:15:00+00:00,2023-12-19 20:00:00+00:00,2023-12-19 20:15:00+00:00,True
SEZHUK-231218-275196,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,OX14 4TE,53.293393,-1.074008,51.623911,-1.28,2023-12-19 15:00:00+00:00,2023-12-19 15:59:00+00:00,2023-12-20 05:55:00+00:00,2023-12-20 06:25:00+00:00,True
SEZHUK-231218-275204,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SN3 4FN,53.293393,-1.074008,51.595572,-1.740649,2023-12-19 13:00:00+00:00,2023-12-19 13:59:00+00:00,2023-12-20 04:56:00+00:00,2023-12-20 05:26:00+00:00,True
SEZHUK-231218-275220,CAUK000781,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CV9 2SQ,53.462845,-2.896967,52.583936,-1.557171,2023-12-20 13:00:00+00:00,2023-12-20 13:01:00+00:00,2023-12-20 17:55:00+00:00,2023-12-20 18:25:00+00:00,True
SEZHUK-231218-275225,CAUK000979,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,RM19 1ND,53.293393,-1.074008,51.480755,0.261461,2023-12-19 15:00:00+00:00,2023-12-19 15:59:00+00:00,2023-12-20 08:25:00+00:00,2023-12-20 08:55:00+00:00,False
SEZHUK-231218-275252,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 01:32:00+00:00,2023-12-19 02:32:00+00:00,2023-12-19 08:00:00+00:00,2023-12-19 08:30:00+00:00,False
SEZHUK-231218-275254,CAUK000899,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 07:02:00+00:00,2023-12-19 08:02:00+00:00,2023-12-19 13:30:00+00:00,2023-12-19 14:00:00+00:00,False
SEZHUK-231218-275255,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 03:32:00+00:00,2023-12-19 04:32:00+00:00,2023-12-19 10:00:00+00:00,2023-12-19 10:30:00+00:00,False
SEZHUK-231218-275258,CAUK000192,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 09:32:00+00:00,2023-12-19 10:32:00+00:00,2023-12-19 16:00:00+00:00,2023-12-19 16:30:00+00:00,False
SEZHUK-231218-275260,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 00:32:00+00:00,2023-12-19 01:32:00+00:00,2023-12-19 07:00:00+00:00,2023-12-19 07:30:00+00:00,False
SEZHUK-231218-275262,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 18:02:00+00:00,2023-12-19 19:02:00+00:00,2023-12-20 00:30:00+00:00,2023-12-20 01:00:00+00:00,True
SEZHUK-231218-275263,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 06:32:00+00:00,2023-12-19 07:32:00+00:00,2023-12-19 13:00:00+00:00,2023-12-19 13:30:00+00:00,False
SEZHUK-231218-275265,CAUK000899,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 06:02:00+00:00,2023-12-19 07:02:00+00:00,2023-12-19 12:30:00+00:00,2023-12-19 13:00:00+00:00,True
SEZHUK-231218-275266,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 15:02:00+00:00,2023-12-19 16:02:00+00:00,2023-12-19 21:30:00+00:00,2023-12-19 22:00:00+00:00,False
SEZHUK-231218-275268,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 21:32:00+00:00,2023-12-19 22:32:00+00:00,2023-12-20 04:00:00+00:00,2023-12-20 04:30:00+00:00,False
SEZHUK-231218-275270,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 20:32:00+00:00,2023-12-19 21:32:00+00:00,2023-12-20 03:00:00+00:00,2023-12-20 03:30:00+00:00,False
SEZHUK-231218-275274,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,PE29 2XR,EH54 8QX,52.315672,-0.157664,55.896335,-3.53565,2023-12-19 18:00:00+00:00,2023-12-19 18:56:00+00:00,2023-12-20 11:00:00+00:00,2023-12-20 12:00:00+00:00,True
SEZHUK-231218-275275,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 02:32:00+00:00,2023-12-19 03:32:00+00:00,2023-12-19 09:00:00+00:00,2023-12-19 09:30:00+00:00,False
SEZHUK-231218-275276,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 02:02:00+00:00,2023-12-19 03:02:00+00:00,2023-12-19 08:30:00+00:00,2023-12-19 09:00:00+00:00,False
SEZHUK-231218-275280,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 00:03:00+00:00,2023-12-19 01:03:00+00:00,2023-12-19 06:30:00+00:00,2023-12-19 07:00:00+00:00,False
SEZHUK-231218-275281,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 23:32:00+00:00,2023-12-20 00:32:00+00:00,2023-12-20 06:00:00+00:00,2023-12-20 06:30:00+00:00,False
SEZHUK-231218-275284,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 11:32:00+00:00,2023-12-19 12:32:00+00:00,2023-12-19 18:00:00+00:00,2023-12-19 18:30:00+00:00,False
SEZHUK-231218-275285,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-19 18:32:00+00:00,2023-12-19 19:32:00+00:00,2023-12-20 01:00:00+00:00,2023-12-20 01:30:00+00:00,False
SEZHUK-231218-275295,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,GL3 4AJ,S80 3EG,51.843233,-2.170887,53.295391,-1.066283,2023-12-19 09:00:00+00:00,2023-12-19 10:00:00+00:00,2023-12-19 14:30:00+00:00,2023-12-19 15:00:00+00:00,True
SEZHUK-231218-275299,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,GL3 4AJ,S80 3EG,51.843233,-2.170887,53.295391,-1.066283,2023-12-19 21:00:00+00:00,2023-12-19 22:00:00+00:00,2023-12-20 02:30:00+00:00,2023-12-20 03:00:00+00:00,True
SEZHUK-231218-275301,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,GL3 4AJ,S80 3EG,51.843233,-2.170887,53.295391,-1.066283,2023-12-19 16:00:00+00:00,2023-12-19 17:00:00+00:00,2023-12-20 07:15:00+00:00,2023-12-20 08:15:00+00:00,False
SEZHUK-231218-275302,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,GL3 4AJ,S80 3EG,51.843233,-2.170887,53.295391,-1.066283,2023-12-19 11:00:00+00:00,2023-12-19 12:00:00+00:00,2023-12-19 16:30:00+00:00,2023-12-19 17:00:00+00:00,False
SEZHUK-231218-275309,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,ST18 9SE,53.437595,-1.070426,52.839527,-2.134799,2023-12-19 14:50:00+00:00,2023-12-19 15:59:00+00:00,2023-12-20 08:25:00+00:00,2023-12-20 08:55:00+00:00,True
SEZHUK-231218-275310,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NP16 6UD,53.293393,-1.074008,51.614678,-2.674519,2023-12-20 05:00:00+00:00,2023-12-20 05:59:00+00:00,2023-12-20 11:55:00+00:00,2023-12-20 12:25:00+00:00,True
SEZHUK-231218-275314,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,LE17 4XR,53.293393,-1.074008,52.463496,-1.250951,2023-12-19 18:00:00+00:00,2023-12-19 18:59:00+00:00,2023-12-20 03:55:00+00:00,2023-12-20 04:25:00+00:00,False
SEZHUK-231219-275379,CAUK000954,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,SK10 4DY,55.003467,-3.042858,53.302916,-2.139558,2023-12-20 06:00:00+00:00,2023-12-20 15:00:00+00:00,2023-12-21 11:31:00+00:00,2023-12-21 11:59:00+00:00,True
SEZHUK-231219-275380,CAUK000192,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,M28 2LA,53.566639,-0.919839,53.51581,-2.360244,2023-12-20 06:00:00+00:00,2023-12-20 18:00:00+00:00,2023-12-21 11:31:00+00:00,2023-12-21 11:59:00+00:00,True
SEZHUK-231219-275388,CAUK000192,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,CH62 5DY,53.566639,-0.919839,53.352904,-2.998106,2023-12-21 06:00:00+00:00,2023-12-21 18:00:00+00:00,2023-12-21 08:00:00+00:00,2023-12-21 18:00:00+00:00,True
SEZHUK-231219-275393,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,BS30 6HX,53.566639,-0.919839,51.428058,-2.469088,2023-12-20 06:00:00+00:00,2023-12-20 18:00:00+00:00,2023-12-21 11:31:00+00:00,2023-12-21 11:59:00+00:00,False
SEZHUK-231219-275403,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,SA4 8DS,53.566639,-0.919839,51.699441,-4.024506,2023-12-20 06:00:00+00:00,2023-12-20 18:00:00+00:00,2023-12-21 08:00:00+00:00,2023-12-21 15:59:00+00:00,True
SEZHUK-231219-275409,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,EX15 3ES,53.566639,-0.919839,50.917293,-3.343534,2023-12-20 06:00:00+00:00,2023-12-20 18:00:00+00:00,2023-12-21 08:00:00+00:00,2023-12-21 15:59:00+00:00,False
SEZHUK-231219-275412,CAUK000896,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,DT1 3RT,53.566639,-0.919839,50.714431,-2.465746,2023-12-20 06:00:00+00:00,2023-12-20 18:00:00+00:00,2023-12-21 11:31:00+00:00,2023-12-21 11:59:00+00:00,True
SEZHUK-231219-275419,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,TQ12 6GN,53.537133,-1.037405,50.55996,-3.669927,2023-12-20 06:00:00+00:00,2023-12-20 19:00:00+00:00,2023-12-21 06:02:00+00:00,2023-12-21 06:30:00+00:00,False
SEZHUK-231219-275425,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,BS35 4GG,WS10 8LN,51.55257,-2.65344,52.57944,-2.031523,2023-12-20 09:00:00+00:00,2023-12-20 09:30:00+00:00,2023-12-20 13:30:00+00:00,2023-12-20 14:00:00+00:00,False
SEZHUK-231219-275427,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,CF37 5TF,DY9 7DP,51.572559,-3.291144,52.458611,-2.12221,2023-12-20 09:00:00+00:00,2023-12-20 09:30:00+00:00,2023-12-20 15:30:00+00:00,2023-12-20 16:00:00+00:00,False
SEZHUK-231219-275433,CAUK000235,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,SN3 4FN,52.800481,-1.663328,51.595572,-1.740649,2023-12-20 15:34:00+00:00,2023-12-21 10:00:00+00:00,2023-12-21 09:30:00+00:00,2023-12-21 10:00:00+00:00,True
SEZHUK-231219-275454,CAUK000155,Tractor Unit,Box,DA8 1DL,EH54 8QX,51.493182,0.167098,55.901847,-3.583873,2023-12-21 11:00:00+00:00,2023-12-21 11:30:00+00:00,2023-12-22 08:00:00+00:00,2023-12-22 08:30:00+00:00,True
SEZHUK-231219-275458,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,NN6 7TZ,53.295391,-1.066283,52.35193,-1.144734,2023-12-20 15:00:00+00:00,2023-12-20 15:56:00+00:00,2023-12-21 06:55:00+00:00,2023-12-21 08:17:00+00:00,True
SEZHUK-231219-275459,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,DT11 7EG,53.566639,-0.919839,50.867573,-2.15693,2023-12-20 06:00:00+00:00,2023-12-20 17:00:00+00:00,2023-12-21 08:00:00+00:00,2023-12-21 11:59:00+00:00,True
SEZHUK-231219-275472,CAUK000876,Tractor Unit,Curtain-Side 13.6M Trailer,LS24 9SD,BT26 6JJ,53.882244,-1.267537,54.474078,-6.104285,2023-12-20 13:00:00+00:00,2023-12-20 13:30:00+00:00,2023-12-22 07:30:00+00:00,2023-12-22 08:00:00+00:00,False
SEZHUK-231219-275483,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,N17 0DX,53.295391,-1.066283,51.608244,-0.058421,2023-12-19 14:00:00+00:00,2023-12-19 14:41:00+00:00,2023-12-20 07:55:00+00:00,2023-12-20 08:47:00+00:00,True
SEZHUK-231219-275504,CAUK000912,3.5T Van,Box,BD5 8LZ,LE3 8DX,53.765877,-1.742019,52.641456,-1.216005,2023-12-29 00:30:00+00:00,2023-12-29 01:00:00+00:00,2023-12-30 02:30:00+00:00,2023-12-30 03:00:00+00:00,False
SEZHUK-231219-275507,CAUK000912,3.5T Van,Box,DE74 2HJ,RG19 4BQ,52.849573,-1.348959,51.399439,-1.23272,2023-12-27 18:00:00+00:00,2023-12-27 18:30:00+00:00,2023-12-27 21:00:00+00:00,2023-12-27 21:30:00+00:00,True
SEZHUK-231219-275509,CAUK000912,3.5T Van,Box,DE74 2HJ,RG19 4BQ,52.849573,-1.348959,51.399439,-1.23272,2023-12-30 18:00:00+00:00,2023-12-30 18:30:00+00:00,2023-12-30 21:00:00+00:00,2023-12-30 21:30:00+00:00,False
SEZHUK-231219-275515,CAUK000912,3.5T Van,Box,DE74 2HJ,RG19 4BQ,52.849573,-1.348959,51.399439,-1.23272,2023-12-29 18:00:00+00:00,2023-12-29 18:30:00+00:00,2023-12-29 21:00:00+00:00,2023-12-29 21:30:00+00:00,True
SEZHUK-231219-275517,CAUK000912,3.5T Van,Box,DE74 2HJ,RG19 4BQ,52.849573,-1.348959,51.399439,-1.23272,2023-12-28 18:00:00+00:00,2023-12-28 18:30:00+00:00,2023-12-28 21:00:00+00:00,2023-12-28 21:30:00+00:00,True
SEZHUK-231219-275518,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-12-30 00:30:00+00:00,2023-12-30 01:00:00+00:00,2023-12-30 03:00:00+00:00,2023-12-30 03:30:00+00:00,True
SEZHUK-231219-275529,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-12-31 00:30:00+00:00,2023-12-31 01:00:00+00:00,2023-12-31 03:00:00+00:00,2023-12-31 03:30:00+00:00,True
SEZHUK-231219-275542,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-12-30 03:15:00+00:00,2023-12-30 03:45:00+00:00,2023-12-30 05:00:00+00:00,2023-12-30 05:30:00+00:00,True
SEZHUK-231219-275553,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-12-29 00:30:00+00:00,2023-12-29 01:00:00+00:00,2023-12-29 03:00:00+00:00,2023-12-29 03:30:00+00:00,True
SEZHUK-231219-275570,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-12-28 00:30:00+00:00,2023-12-28 01:00:00+00:00,2023-12-28 03:00:00+00:00,2023-12-28 03:30:00+00:00,True
SEZHUK-231219-275573,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-12-29 03:15:00+00:00,2023-12-29 03:45:00+00:00,2023-12-29 05:00:00+00:00,2023-12-29 05:30:00+00:00,True
SEZHUK-231219-275584,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-12-28 03:15:00+00:00,2023-12-28 03:45:00+00:00,2023-12-28 05:00:00+00:00,2023-12-28 05:30:00+00:00,True
SEZHUK-231219-275605,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 22:02:00+00:00,2023-12-20 23:02:00+00:00,2023-12-21 04:30:00+00:00,2023-12-21 05:00:00+00:00,False
SEZHUK-231219-275606,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 07:02:00+00:00,2023-12-20 08:02:00+00:00,2023-12-20 13:30:00+00:00,2023-12-20 14:00:00+00:00,False
SEZHUK-231219-275608,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 02:02:00+00:00,2023-12-20 03:02:00+00:00,2023-12-20 08:30:00+00:00,2023-12-20 09:00:00+00:00,False
SEZHUK-231219-275612,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 12:32:00+00:00,2023-12-20 13:32:00+00:00,2023-12-20 19:00:00+00:00,2023-12-20 19:30:00+00:00,False
SEZHUK-231219-275613,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 09:32:00+00:00,2023-12-20 10:32:00+00:00,2023-12-20 16:00:00+00:00,2023-12-20 16:30:00+00:00,False
SEZHUK-231219-275614,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 08:02:00+00:00,2023-12-20 09:02:00+00:00,2023-12-20 14:30:00+00:00,2023-12-20 15:00:00+00:00,False
SEZHUK-231219-275616,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 12:02:00+00:00,2023-12-20 13:02:00+00:00,2023-12-20 18:30:00+00:00,2023-12-20 19:00:00+00:00,False
SEZHUK-231219-275620,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 06:02:00+00:00,2023-12-20 07:02:00+00:00,2023-12-20 12:30:00+00:00,2023-12-20 13:00:00+00:00,False
SEZHUK-231219-275623,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 19:02:00+00:00,2023-12-20 20:02:00+00:00,2023-12-21 01:30:00+00:00,2023-12-21 02:00:00+00:00,False
SEZHUK-231219-275625,CAUK000899,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 14:02:00+00:00,2023-12-20 15:02:00+00:00,2023-12-20 20:30:00+00:00,2023-12-20 21:00:00+00:00,False
SEZHUK-231219-275627,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 18:32:00+00:00,2023-12-20 19:32:00+00:00,2023-12-21 01:00:00+00:00,2023-12-21 01:30:00+00:00,False
SEZHUK-231219-275629,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 21:32:00+00:00,2023-12-20 22:32:00+00:00,2023-12-21 04:00:00+00:00,2023-12-21 04:30:00+00:00,False
SEZHUK-231219-275634,CAUK000125,Tractor Unit,Curtain-Side 13.6M Trailer,PE29 2XR,CF3 2GJ,52.315672,-0.157664,51.50328,-3.109119,2023-12-20 12:00:00+00:00,2023-12-20 13:00:00+00:00,2023-12-21 11:55:00+00:00,2023-12-21 12:25:00+00:00,True
SEZHUK-231219-275651,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,DA17 6JY,53.462845,-2.896967,51.502211,0.154551,2023-12-20 11:00:00+00:00,2023-12-20 11:01:00+00:00,2023-12-21 05:55:00+00:00,2023-12-21 06:25:00+00:00,True
SEZHUK-231219-275671,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,EH54 5DL,52.800481,-1.663328,55.915034,-3.510893,2023-12-21 05:00:00+00:00,2023-12-21 06:00:00+00:00,2023-12-21 09:15:00+00:00,2023-12-21 09:45:00+00:00,False
SEZHUK-231219-275684,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,RM20 3EN,53.462845,-2.896967,51.471759,0.275021,2023-12-20 10:00:00+00:00,2023-12-20 10:01:00+00:00,2023-12-21 09:35:00+00:00,2023-12-21 10:05:00+00:00,True
SEZHUK-231219-275689,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,WS11 8JH,53.462845,-2.896967,52.67816,-2.003448,2023-12-20 09:00:00+00:00,2023-12-20 09:01:00+00:00,2023-12-21 06:55:00+00:00,2023-12-21 07:25:00+00:00,True
SEZHUK-231219-275698,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,CV23 0XF,53.295391,-1.066283,52.406649,-1.247798,2023-12-21 12:00:00+00:00,2023-12-21 12:56:00+00:00,2023-12-21 16:30:00+00:00,2023-12-21 17:00:00+00:00,True
SEZHUK-231220-275755,CAUK000770,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,NN16 8PX,53.295391,-1.066283,52.411314,-0.740048,2023-12-21 13:00:00+00:00,2023-12-21 13:56:00+00:00,2023-12-22 04:55:00+00:00,2023-12-22 06:17:00+00:00,False
SEZHUK-231220-275756,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,SG18 8YY,53.295391,-1.066283,52.07425,-0.229884,2023-12-22 08:00:00+00:00,2023-12-22 08:56:00+00:00,2023-12-22 14:55:00+00:00,2023-12-22 16:17:00+00:00,True
SEZHUK-231220-275757,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,CV37 9BY,53.437595,-1.070426,52.196005,-1.718677,2023-12-21 15:00:00+00:00,2023-12-21 15:59:00+00:00,2023-12-22 06:55:00+00:00,2023-12-22 07:25:00+00:00,False
SEZHUK-231220-275766,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,HP22 5BL,NG31 7UH,51.779657,-0.772897,52.888113,-0.634948,2023-12-21 09:00:00+00:00,2023-12-21 09:30:00+00:00,2023-12-21 15:30:00+00:00,2023-12-21 16:00:00+00:00,True
SEZHUK-231220-275794,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,B6 7BH,53.295391,-1.066283,52.515755,-1.87274,2023-12-21 15:00:00+00:00,2023-12-21 15:56:00+00:00,2023-12-22 08:25:00+00:00,2023-12-22 09:47:00+00:00,True
